PID,Data0,Data1,Seq
0x0C,21,6C,1185
0x0D,6A,00,1185
0x0C,21,8E,1186
0x0D,6A,00,1186
0x11,87,00,790
0x0F,34,00,790
0x04,52,00,790
0x10,16,AE,395
0x42,37,29,395
0x0C,21,7B,1187
0x0D,6B,00,1187
0x11,7F,00,791
0x0F,34,00,791
0x04,48,00,791
0x0C,21,82,1188
0x0D,6C,00,1188
0x0C,21,98,1189
0x0D,6A,00,1189
0x11,78,00,792
0x0F,34,00,792
0x04,4B,00,792
0x10,16,79,396
0x42,37,15,396
0x05,84,00,198
0x23,1F,60,198
0x1F,01,B1,99
0x0C,21,85,1190
0x0D,6A,00,1190
0x11,6E,00,793
0x0F,34,00,793
0x04,41,00,793
0x0C,21,94,1191
0x0D,6B,00,1191
0x0C,21,A7,1192
0x0D,6C,00,1192
0x11,60,00,794
0x0F,34,00,794
0x04,3B,00,794
0x10,16,D0,397
0x42,37,15,397
0x0C,21,9B,1193
0x0D,6C,00,1193
0x11,52,00,795
0x0F,34,00,795
0x04,37,00,795
0x0C,21,B4,1194
0x0D,6C,00,1194
0x0C,21,94,1195
0x0D,6C,00,1195
0x11,4C,00,796
0x0F,34,00,796
0x04,33,00,796
0x10,13,D7,398
0x42,37,15,398
0x05,84,00,199
0x23,1D,3A,199
0x0C,21,AA,1196
0x0D,6C,00,1196
0x11,4A,00,797
0x0F,34,00,797
0x04,32,00,797
0x0C,21,B1,1197
0x0D,6C,00,1197
0x0C,21,A1,1198
0x0D,6A,00,1198
0x11,48,00,798
0x0F,34,00,798
0x04,30,00,798
0x10,11,B0,399
0x42,37,02,399
0x0C,21,A1,1199
0x0D,6B,00,1199
0x11,47,00,799
0x0F,34,00,799
0x04,2E,00,799
0x0C,21,A1,1200
0x0D,6B,00,1200
0x0C,21,9B,1201
0x0D,6C,00,1201
0x11,47,00,800
0x0F,34,00,800
0x04,2D,00,800
0x10,10,76,400
0x42,37,02,400
0x05,84,00,200
0x23,1C,46,200
0x1F,01,B5,100
0x0C,21,9E,1202
0x0D,6C,00,1202
0x11,47,00,801
0x0F,34,00,801
0x04,2C,00,801
0x0C,21,8E,1203
0x0D,6C,00,1203
0x0C,21,91,1204
0x0D,6C,00,1204
0x11,47,00,802
0x0F,34,00,802
0x04,2C,00,802
0x10,0F,F4,401
0x42,36,B3,401
0x0C,21,94,1205
0x0D,6C,00,1205
0x11,47,00,803
0x0F,34,00,803
0x04,2C,00,803
0x0C,21,82,1206
0x0D,6C,00,1206
0x0C,21,8B,1207
0x0D,6C,00,1207
0x11,46,00,804
0x0F,34,00,804
0x04,2A,00,804
0x10,10,02,402
0x42,37,3C,402
0x05,84,00,201
0x23,1B,52,201
0x0C,21,A4,1208
0x0D,6A,00,1208
0x11,46,00,805
0x0F,34,00,805
0x04,26,00,805
0x0C,21,8E,1209
0x0D,6B,00,1209
0x0C,21,9B,1210
0x0D,6B,00,1210
0x11,46,00,806
0x0F,34,00,806
0x04,25,00,806
0x10,0F,FC,403
0x42,37,15,403
0x0C,21,8E,1211
0x0D,6C,00,1211
0x11,47,00,807
0x0F,34,00,807
0x04,21,00,807
0x0C,21,94,1212
0x0D,6C,00,1212
0x0C,21,AA,1213
0x0D,6C,00,1213
0x11,47,00,808
0x0F,34,00,808
0x04,1E,00,808
0x10,0F,E6,404
0x42,37,15,404
0x05,83,00,202
0x23,18,57,202
0x1F,01,B9,101
0x0C,21,94,1214
0x0D,6C,00,1214
0x11,46,00,809
0x0F,34,00,809
0x04,1D,00,809
0x0C,21,98,1215
0x0D,6A,00,1215
0x0C,21,88,1216
0x0D,6B,00,1216
0x11,46,00,810
0x0F,34,00,810
0x04,1E,00,810
0x10,0F,24,405
0x42,37,29,405
0x0C,21,6C,1217
0x0D,6B,00,1217
0x11,46,00,811
0x0F,34,00,811
0x04,25,00,811
0x0C,21,82,1218
0x0D,6C,00,1218
0x0C,21,62,1219
0x0D,6A,00,1219
0x11,46,00,812
0x0F,34,00,812
0x04,2B,00,812
0x10,0F,9C,406
0x42,37,29,406
0x05,83,00,203
0x23,1B,71,203
0x0C,21,56,1220
0x0D,6B,00,1220
0x11,46,00,813
0x0F,34,00,813
0x04,31,00,813
0x0C,21,30,1221
0x0D,6B,00,1221
0x0C,21,21,1222
0x0D,6A,00,1222
0x11,49,00,814
0x0F,34,00,814
0x04,39,00,814
0x10,10,76,407
0x42,36,8C,407
0x0C,21,1B,1223
0x0D,6B,00,1223
0x11,4D,00,815
0x0F,34,00,815
0x04,3F,00,815
0x0C,21,14,1224
0x0D,6B,00,1224
0x0C,21,0B,1225
0x0D,6A,00,1225
0x11,60,00,816
0x0F,34,00,816
0x04,44,00,816
0x10,15,77,408
0x42,36,EE,408
0x05,83,00,204
0x23,1D,59,204
0x1F,01,BD,102
0x0C,21,11,1226
0x0D,69,00,1226
0x11,79,00,817
0x0F,34,00,817
0x04,46,00,817
0x0C,21,17,1227
0x0D,69,00,1227
0x0C,20,FB,1228
0x0D,69,00,1228
0x11,95,00,818
0x0F,34,00,818
0x04,5C,00,818
0x10,16,00,409
0x42,37,29,409
0x0C,20,F8,1229
0x0D,69,00,1229
0x11,A5,00,819
0x0F,34,00,819
0x04,5D,00,819
0x0C,20,EF,1230
0x0D,6B,00,1230
0x0C,20,E5,1231
0x0D,6B,00,1231
0x11,AE,00,820
0x0F,34,00,820
0x04,6B,00,820
0x10,16,12,410
0x42,37,29,410
0x05,83,00,205
0x23,1F,04,205
0x0C,20,E5,1232
0x0D,6A,00,1232
0x11,B2,00,821
0x0F,34,00,821
0x04,72,00,821
0x0C,21,02,1233
0x0D,69,00,1233
0x0C,21,17,1234
0x0D,69,00,1234
0x11,B2,00,822
0x0F,34,00,822
0x04,74,00,822
0x10,19,4E,411
0x42,37,29,411
0x0C,20,F8,1235
0x0D,69,00,1235
0x11,B2,00,823
0x0F,34,00,823
0x04,77,00,823
0x0C,20,F5,1236
0x0D,69,00,1236
0x0C,20,FB,1237
0x0D,69,00,1237
0x11,B2,00,824
0x0F,34,00,824
0x04,7A,00,824
0x10,19,E5,412
0x42,37,29,412
0x05,83,00,206
0x23,22,D5,206
0x1F,01,C1,103
0x0C,21,02,1238
0x0D,69,00,1238
0x11,B2,00,825
0x0F,34,00,825
0x04,82,00,825
0x0C,20,F2,1239
0x0D,69,00,1239
0x0C,20,FB,1240
0x0D,6B,00,1240
0x11,B2,00,826
0x0F,34,00,826
0x04,85,00,826
0x10,1B,9F,413
0x42,37,15,413
0x0C,21,0E,1241
0x0D,6B,00,1241
0x11,B2,00,827
0x0F,33,00,827
0x04,86,00,827
0x0C,21,34,1242
0x0D,6A,00,1242
0x0C,21,0E,1243
0x0D,69,00,1243
0x11,B2,00,828
0x0F,33,00,828
0x04,86,00,828
0x10,1D,5D,414
0x42,36,8C,414
0x05,83,00,207
0x23,22,1D,207
0x0C,21,11,1244
0x0D,69,00,1244
0x11,B2,00,829
0x0F,33,00,829
0x04,89,00,829
0x0C,21,17,1245
0x0D,69,00,1245
0x0C,21,1B,1246
0x0D,69,00,1246
0x11,B2,00,830
0x0F,33,00,830
0x04,89,00,830
0x10,1E,30,415
0x42,36,DA,415
0x0C,21,27,1247
0x0D,6B,00,1247
0x11,B2,00,831
0x0F,33,00,831
0x04,8A,00,831
0x0C,21,30,1248
0x0D,6B,00,1248
0x0C,21,40,1249
0x0D,6A,00,1249
0x11,B2,00,832
0x0F,33,00,832
0x04,8B,00,832
0x10,1D,CF,416
0x42,37,29,416
0x05,83,00,208
0x23,24,42,208
0x1F,01,C5,104
0x0C,21,5C,1250
0x0D,6B,00,1250
0x11,B2,00,833
0x0F,33,00,833
0x04,8A,00,833
0x0C,21,56,1251
0x0D,6B,00,1251
0x0C,21,62,1252
0x0D,6A,00,1252
0x11,B2,00,834
0x0F,33,00,834
0x04,89,00,834
0x10,1E,37,417
0x42,37,3C,417
0x0C,21,56,1253
0x0D,6B,00,1253
0x11,B2,00,835
0x0F,33,00,835
0x04,88,00,835
0x0C,21,62,1254
0x0D,6A,00,1254
0x0C,21,5F,1255
0x0D,6A,00,1255
0x11,B2,00,836
0x0F,33,00,836
0x04,87,00,836
0x10,1D,B0,418
0x42,37,3C,418
0x05,83,00,209
0x23,22,98,209
0x0C,21,85,1256
0x0D,6B,00,1256
0x11,B2,00,837
0x0F,33,00,837
0x04,84,00,837
0x0C,21,6F,1257
0x0D,6C,00,1257
0x0C,21,78,1258
0x0D,6C,00,1258
0x11,B2,00,838
0x0F,33,00,838
0x04,84,00,838
0x10,1D,D0,419
0x42,37,3C,419
0x0C,21,75,1259
0x0D,6A,00,1259
0x11,B2,00,839
0x0F,33,00,839
0x04,83,00,839
0x0C,21,6F,1260
0x0D,6B,00,1260
0x0C,21,82,1261
0x0D,6C,00,1261
0x11,B2,00,840
0x0F,33,00,840
0x04,83,00,840
0x10,1C,E0,420
0x42,37,15,420
0x05,84,00,210
0x23,23,E7,210
0x1F,01,C9,105
0x0C,21,6F,1262
0x0D,6C,00,1262
0x11,B2,00,841
0x0F,33,00,841
0x04,83,00,841
0x0C,21,78,1263
0x0D,6A,00,1263
0x0C,21,72,1264
0x0D,6B,00,1264
0x11,B2,00,842
0x0F,33,00,842
0x04,83,00,842
0x10,1D,68,421
0x42,36,79,421
0x0C,21,7F,1265
0x0D,6B,00,1265
0x11,B2,00,843
0x0F,33,00,843
0x04,81,00,843
0x0C,21,85,1266
0x0D,6C,00,1266
0x0C,21,94,1267
0x0D,6A,00,1267
0x11,B2,00,844
0x0F,33,00,844
0x04,82,00,844
0x10,1C,98,422
0x42,36,DA,422
0x05,85,00,211
0x23,22,5A,211
0x0C,21,8B,1268
0x0D,6A,00,1268
0x11,B2,00,845
0x0F,33,00,845
0x04,82,00,845
0x0C,21,85,1269
0x0D,6B,00,1269
0x0C,21,98,1270
0x0D,6C,00,1270
0x11,B2,00,846
0x0F,33,00,846
0x04,83,00,846
0x10,1C,B7,423
0x42,37,15,423
0x0C,21,82,1271
0x0D,6C,00,1271
0x11,B2,00,847
0x0F,33,00,847
0x04,82,00,847
0x0C,21,82,1272
0x0D,6C,00,1272
0x0C,21,82,1273
0x0D,6A,00,1273
0x11,B2,00,848
0x0F,33,00,848
0x04,82,00,848
0x10,1C,43,424
0x42,37,3C,424
0x05,85,00,212
0x23,23,6D,212
0x1F,01,CD,106
0x0C,21,85,1274
0x0D,6B,00,1274
0x11,B2,00,849
0x0F,33,00,849
0x04,82,00,849
0x0C,21,7F,1275
0x0D,6B,00,1275
0x0C,21,56,1276
0x0D,6C,00,1276
0x11,B2,00,850
0x0F,33,00,850
0x04,83,00,850
0x10,1D,0A,425
0x42,36,DA,425
0x0C,21,66,1277
0x0D,6A,00,1277
0x11,B2,00,851
0x0F,33,00,851
0x04,84,00,851
0x0C,21,53,1278
0x0D,6B,00,1278
0x0C,21,56,1279
0x0D,6B,00,1279
0x11,B2,00,852
0x0F,33,00,852
0x04,84,00,852
0x10,1D,7C,426
0x42,37,3C,426
0x05,86,00,213
0x23,24,05,213
0x0C,21,4D,1280
0x0D,6A,00,1280
0x11,B1,00,853
0x0F,33,00,853
0x04,37,00,853
0x0C,20,94,1281
0x0D,6B,00,1281
0x0C,20,B7,1282
0x0D,6B,00,1282
0x11,6B,00,854
0x0F,33,00,854
0x04,00,00,854
0x10,11,1E,427
0x42,36,A0,427
0x0C,20,B7,1283
0x0D,6A,00,1283
0x11,51,00,855
0x0F,33,00,855
0x04,00,00,855
0x0C,20,59,1284
0x0D,69,00,1284
0x0C,20,0E,1285
0x0D,69,00,1285
0x11,44,00,856
0x0F,33,00,856
0x04,00,00,856
0x10,0D,C6,428
0x42,37,02,428
0x05,86,00,214
0x23,12,9E,214
0x1F,01,D0,107
0x0C,1F,BD,1286
0x0D,69,00,1286
0x11,8D,00,857
0x0F,33,00,857
0x04,78,00,857
0x0C,1F,B0,1287
0x0D,65,00,1287
0x0C,1F,8B,1288
0x0D,65,00,1288
0x11,B3,00,858
0x0F,33,00,858
0x04,92,00,858
0x10,16,23,429
0x42,36,C7,429
0x0C,1F,8E,1289
0x0D,65,00,1289
0x11,B2,00,859
0x0F,33,00,859
0x04,90,00,859
0x0C,1F,91,1290
0x0D,66,00,1290
0x0C,1F,A0,1291
0x0D,64,00,1291
0x11,B2,00,860
0x0F,33,00,860
0x04,92,00,860
0x10,1C,C7,430
0x42,36,C7,430
0x05,86,00,215
0x23,1E,2E,215
0x0C,1F,9A,1292
0x0D,64,00,1292
0x11,B2,00,861
0x0F,33,00,861
0x04,9D,00,861
0x0C,1F,DC,1293
0x0D,65,00,1293
0x0C,1F,F8,1294
0x0D,66,00,1294
0x11,B2,00,862
0x0F,33,00,862
0x04,A8,00,862
0x10,1D,92,431
0x42,37,3C,431
0x0C,20,0E,1295
0x0D,66,00,1295
0x11,B2,00,863
0x0F,33,00,863
0x04,AB,00,863
0x0C,20,43,1296
0x0D,66,00,1296
0x0C,20,49,1297
0x0D,66,00,1297
0x11,B2,00,864
0x0F,33,00,864
0x04,B0,00,864
0x10,1F,03,432
0x42,37,50,432
0x05,86,00,216
0x23,26,E2,216
0x1F,01,D4,108
0x0C,20,9A,1298
0x0D,68,00,1298
0x11,B2,00,865
0x0F,33,00,865
0x04,AF,00,865
0x0C,20,C0,1299
0x0D,68,00,1299
0x0C,20,FB,1300
0x0D,67,00,1300
0x11,B2,00,866
0x0F,33,00,866
0x04,A9,00,866
0x10,1F,78,433
0x42,37,3C,433
0x0C,21,1B,1301
0x0D,6A,00,1301
0x11,B2,00,867
0x0F,33,00,867
0x04,A2,00,867
0x0C,21,5C,1302
0x0D,6A,00,1302
0x0C,21,78,1303
0x0D,6A,00,1303
0x11,B2,00,868
0x0F,33,00,868
0x04,95,00,868
0x10,1F,54,434
0x42,37,50,434
0x05,86,00,217
0x23,22,98,217
0x0C,21,9B,1304
0x0D,6B,00,1304
0x11,B2,00,869
0x0F,33,00,869
0x04,8D,00,869
0x0C,21,D0,1305
0x0D,6A,00,1305
0x0C,21,EF,1306
0x0D,6A,00,1306
0x11,B2,00,870
0x0F,33,00,870
0x04,80,00,870
0x10,1D,48,435
0x42,36,EE,435
0x0C,21,FC,1307
0x0D,6D,00,1307
0x11,B2,00,871
0x0F,33,00,871
0x04,75,00,871
0x0C,22,0B,1308
0x0D,6D,00,1308
0x0C,21,C3,1309
0x0D,6D,00,1309
0x11,84,00,872
0x0F,33,00,872
0x04,04,00,872
0x10,12,0D,436
0x42,36,C7,436
0x05,87,00,218
0x23,14,C3,218
0x1F,01,D8,109
0x0C,21,DF,1310
0x0D,6C,00,1310
0x11,57,00,873
0x0F,33,00,873
0x04,00,00,873
0x0C,21,75,1311
0x0D,6C,00,1311
0x0C,21,43,1312
0x0D,6C,00,1312
0x11,81,00,874
0x0F,33,00,874
0x04,6F,00,874
0x10,12,A3,437
0x42,37,15,437
0x0C,21,40,1313
0x0D,6C,00,1313
0x11,B2,00,875
0x0F,33,00,875
0x04,7C,00,875
0x0C,21,85,1314
0x0D,6A,00,1314
0x0C,20,C9,1315
0x0D,6B,00,1315
0x11,9A,00,876
0x0F,33,00,876
0x04,0D,00,876
0x10,13,A8,438
0x42,37,29,438
0x05,87,00,219
0x23,18,75,219
0x0C,21,02,1316
0x0D,6B,00,1316
0x11,59,00,877
0x0F,33,00,877
0x04,00,00,877
0x0C,20,F8,1317
0x0D,6A,00,1317
0x0C,22,8E,1318
0x0D,69,00,1318
0x11,8A,00,878
0x0F,33,00,878
0x04,66,00,878
0x10,13,E4,439
0x42,36,DA,439
0x0C,20,DC,1319
0x0D,69,00,1319
0x11,9E,00,879
0x0F,33,00,879
0x04,59,00,879
0x0C,20,F8,1320
0x0D,69,00,1320
0x0C,20,FB,1321
0x0D,6B,00,1321
0x11,9D,00,880
0x0F,33,00,880
0x04,5C,00,880
0x10,13,C1,440
0x42,37,15,440
0x05,87,00,220
0x23,1E,A8,220
0x1F,01,DC,110
0x0C,21,1B,1322
0x0D,6A,00,1322
0x11,90,00,881
0x0F,33,00,881
0x04,50,00,881
0x0C,21,2D,1323
0x0D,6A,00,1323
0x0C,21,21,1324
0x0D,69,00,1324
0x11,87,00,882
0x0F,33,00,882
0x04,53,00,882
0x10,14,4B,441
0x42,37,15,441
0x0C,21,17,1325
0x0D,69,00,1325
0x11,7B,00,883
0x0F,33,00,883
0x04,49,00,883
0x0C,21,17,1326
0x0D,69,00,1326
0x0C,21,2D,1327
0x0D,6B,00,1327
0x11,77,00,884
0x0F,33,00,884
0x04,49,00,884
0x10,14,09,442
0x42,36,C7,442
0x05,86,00,221
0x23,1C,FD,221
0x0C,21,34,1328
0x0D,6A,00,1328
0x11,69,00,885
0x0F,33,00,885
0x04,42,00,885
0x0C,21,3A,1329
0x0D,69,00,1329
0x0C,21,3D,1330
0x0D,69,00,1330
0x11,58,00,886
0x0F,33,00,886
0x04,3A,00,886
0x10,15,CD,443
0x42,36,DA,443
0x0C,21,4D,1331
0x0D,6B,00,1331
0x11,51,00,887
0x0F,33,00,887
0x04,36,00,887
0x0C,21,50,1332
0x0D,6A,00,1332
0x0C,21,46,1333
0x0D,6A,00,1333
0x11,4A,00,888
0x0F,33,00,888
0x04,1D,00,888
0x10,12,28,444
0x42,37,02,444
0x05,86,00,222
0x23,1C,27,222
0x1F,01,E0,111
0x0C,20,D3,1334
0x0D,6B,00,1334
0x11,46,00,889
0x0F,33,00,889
0x04,00,00,889
0x0C,20,FE,1335
0x0D,6A,00,1335
0x0C,20,DC,1336
0x0D,69,00,1336
0x11,46,00,890
0x0F,33,00,890
0x04,00,00,890
0x10,0E,AA,445
0x42,37,3C,445
0x0C,20,C9,1337
0x0D,69,00,1337
0x11,46,00,891
0x0F,33,00,891
0x04,00,00,891
0x0C,20,A4,1338
0x0D,69,00,1338
0x0C,20,BD,1339
0x0D,69,00,1339
0x11,45,00,892
0x0F,33,00,892
0x04,25,00,892
0x10,0E,9B,446
0x42,37,29,446
0x05,86,00,223
0x23,1B,71,223
0x0C,20,7E,1340
0x0D,69,00,1340
0x11,45,00,893
0x0F,33,00,893
0x04,22,00,893
0x0C,20,6F,1341
0x0D,69,00,1341
0x0C,20,43,1342
0x0D,67,00,1342
0x11,44,00,894
0x0F,34,00,894
0x04,00,00,894
0x10,0D,AD,447
0x42,37,02,447
0x0C,20,56,1343
0x0D,67,00,1343
0x11,45,00,895
0x0F,34,00,895
0x04,00,00,895
0x0C,20,3A,1344
0x0D,68,00,1344
0x0C,20,1A,1345
0x0D,67,00,1345
0x11,45,00,896
0x0F,34,00,896
0x04,00,00,896
0x10,0D,F2,448
0x42,37,29,448
0x05,86,00,224
0x23,11,C9,224
0x1F,01,E4,112
0x0C,20,14,1346
0x0D,68,00,1346
0x11,45,00,897
0x0F,34,00,897
0x04,00,00,897
0x0C,20,01,1347
0x0D,68,00,1347
0x0C,1F,E2,1348
0x0D,67,00,1348
0x11,45,00,898
0x0F,34,00,898
0x04,00,00,898
0x10,0D,BD,449
0x42,36,EE,449
0x0C,1F,C3,1349
0x0D,66,00,1349
0x11,44,00,899
0x0F,34,00,899
0x04,00,00,899
0x0C,1F,CC,1350
0x0D,66,00,1350
0x0C,1F,D9,1351
0x0D,66,00,1351
0x11,43,00,900
0x0F,34,00,900
0x04,38,00,900
0x10,0D,F7,450
0x42,36,B3,450
0x05,85,00,225
0x23,1C,27,225
0x0C,1F,C6,1352
0x0D,64,00,1352
0x11,71,00,901
0x0F,34,00,901
0x04,54,00,901
0x0C,1F,F2,1353
0x0D,65,00,1353
0x0C,20,0E,1354
0x0D,65,00,1354
0x11,8C,00,902
0x0F,34,00,902
0x04,52,00,902
0x10,16,E1,451
0x42,37,02,451
0x0C,20,30,1355
0x0D,66,00,1355
0x11,A1,00,903
0x0F,34,00,903
0x04,66,00,903
0x0C,20,75,1356
0x0D,68,00,1356
0x0C,20,A4,1357
0x0D,68,00,1357
0x11,B2,00,904
0x0F,34,00,904
0x04,9C,00,904
0x10,1A,86,452
0x42,37,3C,452
0x05,85,00,226
0x23,22,F3,226
0x1F,01,E8,113
0x0C,20,C9,1358
0x0D,67,00,1358
0x11,B2,00,905
0x0F,34,00,905
0x04,BE,00,905
0x0C,21,37,1359
0x0D,68,00,1359
0x0C,21,98,1360
0x0D,6B,00,1360
0x11,B2,00,906
0x0F,34,00,906
0x04,C1,00,906
0x10,20,85,453
0x42,37,3C,453
0x0C,21,EC,1361
0x0D,6B,00,1361
0x11,B2,00,907
0x0F,34,00,907
0x04,BF,00,907
0x0C,22,4D,1362
0x0D,6C,00,1362
0x0C,22,9B,1363
0x0D,6C,00,1363
0x11,B2,00,908
0x0F,34,00,908
0x04,BD,00,908
0x10,22,4E,454
0x42,37,50,454
0x05,85,00,227
0x23,29,BE,227
0x0C,22,DD,1364
0x0D,6C,00,1364
0x11,B2,00,909
0x0F,33,00,909
0x04,B9,00,909
0x0C,23,5A,1365
0x0D,6E,00,1365
0x0C,23,BA,1366
0x0D,71,00,1366
0x11,B2,00,910
0x0F,33,00,910
0x04,B7,00,910
0x10,25,1F,455
0x42,37,50,455
0x0C,23,AB,1367
0x0D,71,00,1367
0x11,8C,00,911
0x0F,33,00,911
0x04,07,00,911
0x0C,23,DD,1368
0x0D,72,00,1368
0x0C,23,41,1369
0x0D,72,00,1369
0x11,96,00,912
0x0F,33,00,912
0x04,3F,00,912
0x10,17,34,456
0x42,36,C7,456
0x05,85,00,228
0x23,1C,64,228
0x1F,01,EC,114
0x0C,23,F3,1370
0x0D,74,00,1370
0x11,60,00,913
0x0F,33,00,913
0x04,12,00,913
0x0C,23,85,1371
0x0D,74,00,1371
0x0C,23,C4,1372
0x0D,73,00,1372
0x11,52,00,914
0x0F,33,00,914
0x04,00,00,914
0x10,12,8E,457
0x42,36,B3,457
0x0C,23,A5,1373
0x0D,72,00,1373
0x11,46,00,915
0x0F,33,00,915
0x04,00,00,915
0x0C,23,98,1374
0x0D,72,00,1374
0x0C,23,8C,1375
0x0D,72,00,1375
0x11,47,00,916
0x0F,34,00,916
0x04,00,00,916
0x10,0F,9C,458
0x42,36,EE,458
0x05,85,00,229
0x23,12,06,229
0x0C,23,53,1376
0x0D,72,00,1376
0x11,47,00,917
0x0F,34,00,917
0x04,00,00,917
0x0C,23,4A,1377
0x0D,70,00,1377
0x0C,23,28,1378
0x0D,70,00,1378
0x11,47,00,918
0x0F,34,00,918
0x04,00,00,918
0x10,0F,B2,459
0x42,37,3C,459
0x0C,23,D7,1379
0x0D,71,00,1379
0x11,A0,00,919
0x0F,34,00,919
0x04,6C,00,919
0x0C,23,37,1380
0x0D,70,00,1380
0x0C,22,AE,1381
0x0D,70,00,1381
0x11,8D,00,920
0x0F,34,00,920
0x04,0F,00,920
0x10,16,1B,460
0x42,37,50,460
0x05,85,00,230
0x23,19,2D,230
0x1F,01,F0,115
0x0C,22,D3,1382
0x0D,71,00,1382
0x11,5A,00,921
0x0F,34,00,921
0x04,00,00,921
0x0C,23,15,1383
0x0D,70,00,1383
0x0C,22,E6,1384
0x0D,70,00,1384
0x11,4C,00,922
0x0F,34,00,922
0x04,00,00,922
0x10,11,60,461
0x42,37,29,461
0x0C,22,D0,1385
0x0D,71,00,1385
0x11,46,00,923
0x0F,34,00,923
0x04,00,00,923
0x0C,22,BD,1386
0x0D,70,00,1386
0x0C,22,8E,1387
0x0D,6F,00,1387
0x11,46,00,924
0x0F,34,00,924
0x04,00,00,924
0x10,0F,74,462
0x42,37,15,462
0x05,85,00,231
0x23,12,43,231
0x0C,22,7C,1388
0x0D,6F,00,1388
0x11,47,00,925
0x0F,34,00,925
0x04,00,00,925
0x0C,22,63,1389
0x0D,6D,00,1389
0x0C,22,43,1390
0x0D,6E,00,1390
0x11,47,00,926
0x0F,34,00,926
0x04,00,00,926
0x10,0F,06,463
0x42,37,02,463
0x0C,22,18,1391
0x0D,6E,00,1391
0x11,46,00,927
0x0F,34,00,927
0x04,00,00,927
0x0C,22,02,1392
0x0D,6F,00,1392
0x0C,22,79,1393
0x0D,6D,00,1393
0x11,94,00,928
0x0F,34,00,928
0x04,69,00,928
0x10,14,86,464
0x42,36,DA,464
0x05,84,00,232
0x23,1E,89,232
0x1F,01,F4,116
0x0C,21,EF,1394
0x0D,6C,00,1394
0x11,92,00,929
0x0F,34,00,929
0x04,56,00,929
0x0C,22,2A,1395
0x0D,6C,00,1395
0x0C,22,3D,1396
0x0D,6C,00,1396
0x11,81,00,930
0x0F,34,00,930
0x04,45,00,930
0x10,14,B0,465
0x42,36,EE,465
0x0C,22,50,1397
0x0D,6E,00,1397
0x11,72,00,931
0x0F,34,00,931
0x04,3D,00,931
0x0C,22,60,1398
0x0D,6E,00,1398
0x0C,22,6F,1399
0x0D,6F,00,1399
0x11,60,00,932
0x0F,34,00,932
0x04,2D,00,932
0x10,17,82,466
0x42,37,3C,466
0x05,84,00,233
0x23,1D,1C,233
0x0C,22,72,1400
0x0D,6D,00,1400
0x11,53,00,933
0x0F,34,00,933
0x04,26,00,933
0x0C,22,63,1401
0x0D,6D,00,1401
0x0C,22,63,1402
0x0D,6E,00,1402
0x11,47,00,934
0x0F,34,00,934
0x04,22,00,934
0x10,11,7F,467
0x42,37,15,467
0x0C,22,6F,1403
0x0D,6F,00,1403
0x11,49,00,935
0x0F,34,00,935
0x04,1F,00,935
0x0C,22,59,1404
0x0D,6D,00,1404
0x0C,22,6F,1405
0x0D,6D,00,1405
0x11,48,00,936
0x0F,34,00,936
0x04,1D,00,936
0x10,11,41,468
0x42,37,29,468
0x05,83,00,234
0x23,19,88,234
0x1F,01,F8,117
0x0C,22,66,1406
0x0D,6E,00,1406
0x11,48,00,937
0x0F,34,00,937
0x04,1B,00,937
0x0C,22,50,1407
0x0D,6F,00,1407
0x0C,22,43,1408
0x0D,6F,00,1408
0x11,48,00,938
0x0F,34,00,938
0x04,1B,00,938
0x10,10,7D,469
0x42,36,DA,469
0x0C,22,40,1409
0x0D,6D,00,1409
0x11,48,00,939
0x0F,34,00,939
0x04,1B,00,939
0x0C,22,1E,1410
0x0D,6E,00,1410
0x0C,22,31,1411
0x0D,6D,00,1411
0x11,48,00,940
0x0F,34,00,940
0x04,1E,00,940
0x10,10,AF,470
0x42,36,DA,470
0x05,83,00,235
0x23,1A,3F,235
0x0C,22,11,1412
0x0D,6D,00,1412
0x11,47,00,941
0x0F,34,00,941
0x04,21,00,941
0x0C,22,11,1413
0x0D,6E,00,1413
0x0C,22,08,1414
0x0D,6D,00,1414
0x11,47,00,942
0x0F,34,00,942
0x04,22,00,942
0x10,10,34,471
0x42,36,A0,471
0x0C,21,F2,1415
0x0D,6D,00,1415
0x11,47,00,943
0x0F,34,00,943
0x04,28,00,943
0x0C,21,E3,1416
0x0D,6C,00,1416
0x0C,21,F2,1417
0x0D,6C,00,1417
0x11,47,00,944
0x0F,34,00,944
0x04,2D,00,944
0x10,10,E1,472
0x42,36,EE,472
0x05,83,00,236
0x23,1C,09,236
0x1F,01,FC,118
0x0C,21,E9,1418
0x0D,6E,00,1418
0x11,48,00,945
0x0F,34,00,945
0x04,30,00,945
0x0C,21,F8,1419
0x0D,6E,00,1419
0x0C,21,EF,1420
0x0D,6D,00,1420
0x11,49,00,946
0x0F,34,00,946
0x04,30,00,946
0x10,11,F6,473
0x42,37,15,473
0x0C,21,EF,1421
0x0D,6C,00,1421
0x11,49,00,947
0x0F,34,00,947
0x04,32,00,947
0x0C,21,FF,1422
0x0D,6C,00,1422
0x0C,21,F2,1423
0x0D,6C,00,1423
0x11,4A,00,948
0x0F,34,00,948
0x04,31,00,948
0x10,12,94,474
0x42,37,3C,474
0x05,83,00,237
0x23,1E,10,237
0x0C,22,0B,1424
0x0D,6C,00,1424
0x11,4A,00,949
0x0F,34,00,949
0x04,31,00,949
0x0C,21,FF,1425
